,id,AcceptedAnswerId,AnswerCount,Body,CommentCount,CreationDate,FavoriteCount,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,ParentId,PostTypeId,Score,Tags,Title,ViewCount
390,7009212,0,1,I have old database server as SQL Server 2000 whose data has to be periodically updated to the SQL Server 2008 server (may be one time per day). So I have planned to use the replication. First I have created distribution database in SQL Server 2000 & added the new database as publisher.  But when I created the subscriber in SQL Server 2008 & connects to SQL Server 2000 then the publisher doesn't appear in the list. What could be the reason I am using SQL Server 2008 express edition or if any one could point out to the step by step guide for setting up replication between SQL Server 2000 and 2008? I have used the wizard in SQL Server 2000 for creating distribution & publisher. ,0.0,2023-08-10,0,2023-08-10,NULL,13302.0,303218.0,0,1,1.0,<sql-server><sql-server-2008><replication><database-replication>,Creating replication between SQL Server 2000 (publisher) and SQL Server 2008 (subscriber),2447.0
391,7005540,0,0,"""Try this if($(""""#elementId"""").length > 0){     $(document).ready(function(){      }); }  You can also use it is same as ready method. $(function(){  });  """,3.0,2023-08-10,0,2023-08-10,NULL,772055.0,772055.0,7005519,2,5.0,NULL,NULL,0.0
392,6997547,0,0,"""In case this helps any one you can use the invoice table as a key. An invoice in magento with a auth+capture credit card setup means the money has come in. In our case we only needed a sql query to run in phpmyadmin that would export order numbers and invoice numbers for us to reconcile to check that the order export extension from xtento was working. This is what we used:   SELECT sales_flat_order.increment_id AS 'order' sales_flat_invoice.increment_id AS 'invoice'    FROM sales_flat_order   RIGHT JOIN sales_flat_invoice ON sales_flat_invoice.order_id = sales_flat_order.entity_id   WHERE sales_flat_invoice.updated_at >= """"2011-07-01 00:00:00""""   ORDER BY sales_flat_order.increment_id DESC   """,0.0,2023-08-09,0,2023-08-10,NULL,483113.0,886107.0,617360,2,2.0,NULL,NULL,0.0
393,7005545,0,0,"""You need to create an image resource for the destination before using it in imagecopyresampled(). Add this before the imagecopyresampled() line $this->thumb = imagecreatetruecolor(200 112);  Update For cropping you should probably just look at imagecopy() instead of imagecopyresampled() Feel free to have a look at my image manipulation class for some ideas -  """,2.0,2023-08-10,0,2023-08-10,NULL,283366.0,283366.0,7005501,2,0.0,NULL,NULL,0.0
394,7013418,0,0,AFAIK you can't do calculations using regex (e.g. number % 4 == 0 ?). Thus you'd have to use a pattern that gets all possible string combinations. Try that one: \b[048]\b|\b[13579][26]\b|\b[2468][048]\b|\b1[02][048]\b|\b11[26]\b  \b[048]\b matches 0 4 and 8 \b[13579][26]\b matches 12 16 32 26 etc. \b[2468][048]\b matches 20 24 28 40 44 48 etc. \b1[02][048]\b matches 100 104 108 120 124 128 \b11[26]\b matches 112 and 116  Note the \b which defines the whole word (in your case the prefix/suffix) must match the pattern. Without it 136 might match [13579][26] for example.  Edit: to allow leading zeros change the pattern to: \b0{02}[048]\b|\b0?[13579][26]\b|\b0?[2468][048]\b|\b1[02][048]\b|\b11[26]\b (note that 0{02} could also be written as 0?0?). Edit 2: you might get rid of the \b if you split the ip address and only have a string containing the prefix/suffix. If you then call matches(...) you should be fine without the \b. Pattern for matches(...) calls (no \b allows leading zeros):  0{02}[048]|0?[13579][26]|0?[2468][048]|1[02][048]|11[26] ,4.0,2023-08-10,0,2023-08-10,NULL,637853.0,637853.0,7012991,2,1.0,NULL,NULL,0.0
395,7005553,0,0,"""Change it to: ip = $(this).parent().siblings(""""td.ip"""").text();   """,3.0,2023-08-10,0,2023-08-10,NULL,244353.0,244353.0,7005535,2,2.0,NULL,NULL,0.0
396,7013519,0,0,"""  The function will be called when the the user leaves the min textbox... If the value of min is larger than max a pop-up will occur. (You don't have to use a pop-up but it's up to you).    Hey   Max  Min     //use Jquery $('#min').blur(function() {   if ($('#min').val() > $('#max').val())   {     alert('Min cannot be bigger than max');   }   });    """,4.0,2023-08-10,0,2023-08-10,NULL,453261.0,453261.0,7013313,2,0.0,NULL,NULL,0.0
397,7013520,0,0,If you want to check value and the actual name itself your best bet may be to use an associative array or an object and check the length of the keys and their values. I cannot immediately think of any other way to accomplish this. Example: var numbers = {   currentCreated:  94.6   averageCreated:  80.1   currentAssigned: 78.9   averageAssigned: 81.3 };  for ( e in numbers )    console.log( e.length + ' ' + numbers[e] );  ,3.0,2023-08-10,0,2023-08-10,NULL,54680.0,54680.0,7013457,2,4.0,NULL,NULL,0.0
398,7013521,0,0,do you mean something  like this ? $('#idOfParentDiv div:first').click();  ,2.0,2023-08-10,0,2023-08-10,NULL,62951.0,62951.0,7013472,2,0.0,NULL,NULL,0.0
399,7013522,0,0,"""NHibernate has a very local view on orphans. If an object is moved from folder A to folder B folder A considers it an orphan and therefore deletes it. Folder B wants to update the object and a conflict occurs. It is called re-parenting and you read about it here  Basically this is a option to redefine what Orphan means in your collection so your objects don't get deleted. """,1.0,2023-08-10,0,2023-08-10,NULL,104002.0,104002.0,6141080,2,2.0,NULL,NULL,0.0
400,7009310,0,0,"""You need to change the web.config at the server side your client web.config will be automatically updated after a refresh on the web reference. If you do not want to use login/password i can advice you to set up a mutual certificate authentication. This approach is secure and interoperable with other WS stacks (eq. Java CXF ...) For Mutual Certification Authentication : You will need a X.509 certificate to allow the client to be sure that the server is really who is pretend to be and an other X.509 certificate at the client-side. Here an example of web.config more informations at MSDN :                                  """,1.0,2023-08-10,0,2023-08-10,NULL,864191.0,864191.0,7009205,2,0.0,NULL,NULL,0.0
401,7009317,0,1,I am facing problem in scrolling when keyboard appears on textfield click I have tried using lots of source code but they not support all the orientation of iPad. Also when view open in popoverview then it creates problem. What could be done? i want dynamic solution not static paches  thank you all in advance Please Help and Suggest. ,2.0,2023-08-10,0,2023-08-10,NULL,887688.0,887688.0,0,1,0.0,<objective-c><ipad><uipopovercontroller>,UIScrollView and UITextField scrolling and orientation problem,384.0
402,6997645,0,0,If the Search bar is at the very top of the tableView you could do something like- - (NSInteger)tableView:(UITableView *)tableView sectionForSectionIndexTitle:(NSString *)title atIndex:(NSInteger)index{  // as the search icon is at index 0 scroll to the top     if(index == 0)             [tableView scrollRectToVisible:CGRectMake(0 0 searchBar.width searchBar.height) animated:YES];         return index -1; }  Else if it is a section without any rows you could do- CGRect searchBarRect = [tableView rectForSection:searchBarIndex]; [tableView scrollRectToVisible:searchBarRect animated:YES];  HTH Akshay ,6.0,2023-08-09,0,2023-08-10,NULL,705627.0,705627.0,6994480,2,10.0,NULL,NULL,0.0
403,7009363,7009427,1,I have a situation when i need [tableView dequeueReusableCellWithIdentifier:CellIdentifier] to return nil (because of reload). I have called removeAllObjects on my NSMutableArray that holds data for my tableView.  What other datastructure must I clear to achieve my goal (or any other call on tableView)? Thanks ,0.0,2023-08-10,0,2023-08-10,NULL,463857.0,324417.0,0,1,0.0,<iphone><objective-c><uitableview>,How to achieve that [tableView dequeueReusableCellWithIdentifier:CellIdentifier] returns nil?,180.0
404,7013572,0,0,"""Ok this took a while but I figured out how to get the information from the tree. You cannot directly return the information it can only be returned through the variable it was given in. std::string fProjNameIn  fProjNameOut; TTree *tTShowerHeader;  fProjnameIn = """"Jones""""; tTShowerHeader = new TTree(""""tTShowerHeader""""",,,8,2023-08-10,0,,,875365,875365,7010587.0,2,1,
405,7013582,0,0,That error typically arises because of the account being used to access the database.  Each account setup in the database is given a default database and the default database setup for this user either does not exist or the user does not have access to it.  This has to be done on the database server. HTH. ,4.0,2023-08-10,0,2023-08-10,NULL,231716.0,231716.0,7012834,2,1.0,NULL,NULL,0.0
406,7005681,0,0,"""The best way is to use .tostring but not as shown.     using System;     class example {         static void Main(string[] args) {             int Month =5;             Console.WriteLine(Month.ToString(""""00""""));         }     }   Outputs: 05 """,0.0,2023-08-10,0,2023-08-10,NULL,234954.0,234954.0,7005569,2,1.0,NULL,NULL,0.0
407,7005682,0,2,"""I have 2 project. The first is GWT project public class Ecoverage implements EntryPoint {   public void onModuleLoad() {     Ecoverage.publish();   }   public static void getPayloadPage01() {     Window.alert(""""alert from GWT module"""");   }   public static native void publish() /*-{     $wnd.initPage01 = $entry(function () {       @com.apps.client.Ecoverage::getPayloadPage01()();     });   }-*/; }  The second one is regular dynamic web project with jsp. page1.jsp      The pop-up windows is working fine in FF and Chrome but not in IE. IE says  Message: Object doesn't support this property or method Line: 18 Char: 3 Code: 0 URI:   The line 18 is: window.initPage01(); Let me know is there any workaround for IE. """,0.0,2023-08-10,0,2023-08-10,NULL,757202.0,498515.0,0,1,0.0,<javascript><gwt>,Call GWT function from JavaScript (issue in IE),601.0
408,7013617,7013711,4,I have an activity which during its execution kicks off a couple of AsyncTasks and a couple of Threads. If these continue when the activity is destroyed/recreated then all sorts of errors occur so my bright idea was to make each non UI thread register itself adding itself to an ArrayList() and ArrayList() meaning that I could onDestroy() iterate through these ArrayLists and destroy them like so: @Override public void onDestroy()  {     for(AsyncTask task : tasks)         task.cancel(true);*      for(Thread thread : threads)         thread.interrupt(); }  Unfortunately this throws a java.util.ConcurrentModificationException on the line marked with *. I tried wrapping each for loop in a synchronize block to make sure the ArrayLists aren't being modified by any other Threads. Do AsyncTasks destroy themselves on completion (and therefore throw the above error)? Does anyone know of a better way of controlling Threads in an Android environment? EDIT Changing the code to use for(int i =0 : i < array.size() ; i++) seems to solve this problem but I would still like to know /why/ it happens:     synchronized(tasks)     {         for(int i=0; i < tasks.size(); i++)             tasks.get(i).cancel(true);     }      synchronized(threads)     {         for(int i=0; i < threads.size(); i++)             threads.get(i).interrupt();     }  ,0.0,2023-08-10,1,2023-08-10,NULL,726954.0,726954.0,0,1,1.0,<android><multithreading>,Android - Keeping track of Threads,798.0
409,7013620,7013651,1,buttons     : {             Ok: function() {                 $(this).dialog('close');                 return (typeof callback == 'string') ?                   window.location.href = callback :                   callback();             }             Cancel: function() {                 $(this).dialog('close');                 return false;             }         }  For jquery UI I need to return values the same as a javascript confirm message a 1 and a 0 I assume I do a callback but unsure how to reference the callback... EDIT jsp developer stated that he doesn't neccessarily need a callback but needs to be able to do something similar to: if (answer == true) {          //do something  }  else {          //do something different  }   how would I do that? ,0.0,2023-08-10,0,2023-08-10,NULL,335514.0,335514.0,0,1,0.0,<javascript><jquery><jquery-ui><callback><confirm>,jquery UI dialog buttons - return true?,2006.0
410,7009410,7009721,3,"""I have created a batch file to execute 10 commands at one time as follows but everytime I run it in command prompt. It leaves the last parameter as it is i.e. it ignores the 10th parameter   echo off       c:       """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%1""""  |   """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%2""""  |   """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%3""""  |   """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%4""""  |   """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%5"""" |   """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%6""""   | """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%7""""   | """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%8""""   | """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%9""""   |  SHIFT    |  """"H[vzmwwdminta1sd]S[#]P[8080].exe"""" """"C:\NDM_To_BatchDispatcher\NDM\INBOUND_FILES\%9""""  Any suggestions?? Thanks Priyanka  """,2.0,2023-08-10,0,2023-08-10,NULL,569513.0,569513.0,0,1,-1.0,<batch-file>,How to use %10 parameter in batch file when all 10 parameters need to be executed at same time?,1527.0
411,7005714,0,0,"""On top of the fact that your input is already in ASCII keep in mind that doing cin >> strString[1000] doesn't limit the input captured to the length of your buffer unless you specifically specify the number of characters to capture for the stream object using setw() or setting it's ios_base::width data member.  So your method right now risks buffer overflows. Secondly the form of cin >> that you're using will not capture the entire line of input.  Instead it will stop at the first white-space or any other delimiting character (or end-of-file if that is reached first). In your case if you are entering a line like """"Hello World""""",,,0,2023-08-10,0,,,649233,649233,7005645.0,2,0,
412,7005719,0,0,select *  from tableB b   join tableA a  on     a.idPriority = b.idReference     or     (a.idPriority IS NULL AND b.idReference = a.idTableA)  ,0.0,2023-08-10,0,2023-08-10,NULL,11432.0,11432.0,7005664,2,1.0,NULL,NULL,0.0
413,7009481,0,0,"""componentsSeparatedByString: is like StringTokenizer in Java. It splits the given string into an array based on the given separator. For example  NSString *namesStr =  @""""John;Michael;Jason""""; NSArray *namesArray = [namesStr componentsSeparatedByString:@"""";""""];  As the result",,,1,2023-08-10,0,,,139010,491980,7009379.0,2,6,
414,7013675,7013983,1,Hi I have the data with 2 columns name and salary. There are total 12 names and For each name there are 48 rows of salary I have splitted the data*(data has 48 rows for each name)* so that I got separate blocks of data for each name (likewise I got 12 blocks)  Now I want to convert each block of data into a 4R and 12C matrix and write that each block to a .pdf or .doc file please tell me if it works in this direction or shud I try another way? ,5.0,2023-08-10,0,2023-08-10,NULL,881117.0,881117.0,0,1,2.0,<r>,Conversion of each block of data to a matrix in R,131.0
415,7009540,0,2,I try  alert($('.right').css('background-mage'));   but it doesn't help!? ,1.0,2023-08-10,0,2023-08-10,NULL,74314.0,887713.0,0,1,-3.0,<javascript><jquery><css><image><background>,JQuery! How can I get background-image path with JQuery?,445.0
416,7005847,0,0,"""If you are already familiar with CoreData then perhaps you should stick with the plan you describe. The way I see it you should make some kind of TableViewInfoManagedObject:NSManagedObject. This TableViewInfoManagedObject should have members like @dynamic numberOfSections for example that describe what you need for your table view to work. If you use CoreData to manage the people already consider using relationships to map numberOfSections to numberOfGroups or whatever you have in your People:NSManagedObject. Also you need to consider when the appropriate time to """"save"""" your state",,,4,2023-08-10,0,,,843477,843477,7005778.0,2,2,
417,7009548,0,5,Suppose I have 4 vertices in 2D space.  Does anything know of an efficient algorithm which will give me an ordering of the vertices which corresponds to a simple quadrilateral?  That is it will label the vertices 1 2 3 4 so that if I follow 1-2 2-3 3-4 I will have traced a simple (i.e. non-intersecting) quadrilateral. Just providing the name of a standard algorithm which I can google would be fine.  ,3.0,2023-08-10,4,2023-08-10,NULL,57827.0,57827.0,0,1,4.0,<algorithm><2d><computational-geometry>,Determining ordering of vertices to form a quadrilateral,2314.0
418,7005853,7006970,1,"""Every now and then when I'm browsing data in a database I get tired of writing ad-hoc queries to join in the various tables I want to see and I go looking for an app that will:  Allow me to follow foreign key relationships Automatically display tables in a tree-like format based on relationships Compose views by automatically joining on foreign keys  I know this can be done because I wrote (and lost) such an app many years ago but I can't seem to find anything out there. The closest I've seen is generated """"scaffolding"""" such as RoR and MS Dynamic Data. """,0.0,2023-08-10,3,2023-08-10,NULL,265915.0,265915.0,0,1,1.0,<sql><database><scaffolding>,Is there a database data browser app that will automatically compose views based on foreign keys?,203.0
419,7005854,7019875,3,"""I have a gridview that looks something like this:     FileName   FileDateTime    The file is located at sysUtilities.GetFilePath(""""FilePathLocation"""")  sysUtilities is a class in the App_Code folder GetFilePath is method I need help with the syntax How can I display the file's date time created in the gridView (by that I mean what is the correct syntax for):    FileDateTime  """,2.0,2023-08-10,1,2023-08-10,NULL,84850.0,84850.0,0,1,2.0,<asp.net><vb.net><gridview>,Getting Date Time created of a file in asp.net gridview,2270.0
420,7009219,0,0,I'd like to caveat this by saying that I haven't had a lot of time to work on this so there may be a few errors but it should give you the gist of what i'm trying to tell you: CREATE or REPLACE  PROCEDURE TEST(     activationStartDate IN DATE     activationEndDate IN DATE     deActivationStartDate IN DATE     deActivationEndDate IN DATE )  AS     CURSOR main_cur    IS       WITH include_rec          AS (SELECT first_name                     start_date                    COUNT(1) OVER (PARTITION BY first_name) name_count               FROM Employee               WHERE start_date BETWEEN activationStartDate                                    AND activationEndDate)       SELECT DISTINCT               first_name         FROM include_rec        WHERE start_date NOT BETWEEN deActivationStartDate                                  AND deActivationEndDate          AND name_count > 2;     --    FirstNameListTable dbms_sql.varchar2_table;     BEGIN         OPEN main_cur;     FETCH main_cur BULK COLLECT INTO FirstNameListTable;     CLOSE main_cur;      FOR i IN FirstNameListTable.FIRST .. FirstNameListTable.LAST      LOOP                             ---business logic              END LOOP;       etc...  I'd also say that if you are expecting a large resultset then put the BULK COLLECT into a loop too to reduce your memory requirements. In an ideal world you'd pass the variables activationStartDate activationEndDate deActivationStartDate and deActivationEndDate into the cursor as cursor parameters to keep the cursor modular but that's up to you. ;-) Hope this helps...  Ollie. EDIT: In response to your question about using records to select * from the table you can declare an associative array based on the cursor columns for the example above if you wanted to select more than one column from EMPLOYEE then after the WITH clause you would select the named columns from EMPLOYEE you want and instead of: FirstNameListTable dbms_sql.varchar2_table;  declare the associative array type and variable as: TYPE main_cur_tabtype IS TABLE OF main_cur%ROWTYPE      INDEX BY PLS_INTEGER; main_cur_tab main_cur_tabtype;  This gives you a flexible array that will automatically hold the columns selected in your cursor (main_cur). You would collect the records into this array with the BULK COLLECT: OPEN main_cur; FETCH main_cur BULK COLLECT INTO main_cur_tab; CLOSE main_cur;  and loop through them with: FOR i IN main_cur_tab.FIRST .. main_cur_tab.LAST LOOP    etc.  as for returning your resultset to Java well I'm no java expert and you'll need to ask that in another forum or tag this question with the Java tag and hope a Java person picks it up and answers it for you. ,14.0,2023-08-10,0,2023-08-10,NULL,833890.0,833890.0,7007968,2,0.0,NULL,NULL,0.0
421,7005532,7008639,1,So yeah we're trying to display a pretty small version of the map and all the user interface elements were getting in the way.. and we realized a screenshot would probably be just fine so just wondering if it's possible to generate a screenshot of a map position and just have it display as an image instead of an interactable map. ,0.0,2023-08-10,1,2023-08-10,NULL,350087.0,434445.0,0,1,2.0,<ruby-on-rails><google-maps><gmaps4rails>,grabbing a screenshot from gmaps4rails,436.0
422,7009226,7009338,3,"""here is part of tutorial in oracle page : Consider the following example: List l = new ArrayList(); List ls = l; // unchecked warning l.add(0 new Integer(42)); // another unchecked warning String s = ls.get(0); // ClassCastException is thrown  In detail a heap pollution situation occurs when the List object l whose static type is List is assigned to another List object ls that has a different static type List // this is from oracle tutorial my question would be why is the static type List and not just List ?? later another question would be from code of my studies : public class GrafoD extends Grafo {  protected int numV numA; protected ListaConPI elArray[];  */** Construye un Grafo con un numero de vertices dado* * @param numVertices: numero de Vertices del Grafo */ @SuppressWarnings(""""unchecked"""") public GrafoD(int numVertices){ numV = numVertices; numA=0; elArray = new ListaConPI[numVertices+1]; for (int i=1; i<=numV; i++) elArray= new LEGListaConPI(); }  Why in this code instead of elArray = new ListaConPI[numVertices+1] wouldnt we write elArray = new ListaConPI[numVertices+1] ? Thanks a lot ! """,0.0,2023-08-10,2,2023-08-10,NULL,88442.0,887681.0,0,1,4.0,<java><generics><unchecked>,"java generics, unchecked warnings",816.0
423,7013412,0,0,"""li.selected_page a:first-child {     color:#1983AF; }  CSS2 """,3.0,2023-08-10,0,2023-08-10,NULL,854246.0,854246.0,7012746,2,1.0,NULL,NULL,0.0
424,7009231,7009508,4,I've a function which take an uint8_t * argument : uint8_t* ihex_decode(uint8_t *in size_t len uint8_t *out) {     uint8_t i hn ln;      for (i = 0; i < len; i+=2) {         hn = in[i] > '9' ? (in[i]|32) - 'a' + 10 : in[i] - '0';         ln = in[i+1] > '9' ? (in[i+1]|32) - 'a' + 10 : in[i+1] - '0';          out[i/2] = (hn << 4 ) | ln;     }      return out; }  I use this function with : uint8_t data[SPM_PAGESIZE]; // SPM_PAGESIZE = 256 bytes uint8_t sysex_data[SPM_PAGESIZE/2]; ihex_decode(data strlen(data) sysex_data);  But in this case my compiler (avr-gcc) return a warning :  main.c|89|warning: pointer targets in passing argument 1 of 'strlen' differ in signedness   /usr/include/string.h|399|note: expected 'const char *' but argument is of type 'uint8_t *'  So i've found a solution by type casting the data var : ihex_decode(data strlen((const char *)data) sysex_data);  The warning disappears but I wonder if this solution is safe. Is there a better way ? Thanks ,6.0,2023-08-10,1,2023-08-10,NULL,849022.0,849022.0,0,1,4.0,<c><casting><const><avr-gcc>,cast unsigned char * (uint8_t *) to const char *,31322.0
425,7001375,0,4,I have a problem with the ThreadPoolExecutor. It works fine for hours but sometimes (at a random time sometimes after 2 minutes or 3 hours) it stops executing the submitted tasks and the program hangs. The queue is full and all corethreads are active at this time. I simply don't know where this is coming from. Especially because it sometimes works for 3 hours while all corethreads are working all the time. If there is anybody who has a suggestion for me I would be very happy. ,4.0,2023-08-09,1,2023-08-10,NULL,373694.0,870932.0,0,1,3.0,<java><concurrency><threadpool><executor>,Java ThreadPoolExecutor stops working after a while,1343.0
426,7009233,0,1,How to calculate daylight saving info using datetime offset in UTC with SQL Server 2008? I.e I need daylight saving aware datetime offset data type in SQL Server. ,0.0,2023-08-10,0,2023-08-10,NULL,13302.0,887683.0,0,1,1.0,<sql-server-2008>,Calculate daylight saving info using datetime offset in UTC with SQL Server 2008 R2,3288.0
427,7013444,0,0,"""You don't have to use an array. Use a map/associative-array instead. You can do something like this: var keywords = {};  Then if your keyword is in the variable keyword you can do: keywords[keyword] = true;  So if you had the keyword cloud what you basically have is: keywords['cloud'] = true;  To check for its existence all you have to do is: if(keywords[keyword]) {   ... }  Now to add your keywords to the list you can do something like this: var KwValue = $(""""#keywords"""").val();  var keywordArray = KwValue.split(/\s*",,,1,2023-08-10,0,,,263004,263004,7013410.0,2,3,
428,7009266,0,0,Since timeouts are asynchronous you’ll need to set the variable from within the timeout (and/or call a callback function). var x = 1;  setTimeout(function() {   x = 2; } 2000);  Here’s an example with a callback function. You need this is you want to do something with the variable as soon as it’s changed. var x = 1;  function callback(x) {   console.log(x); }  setTimeout(function() {   x = 2;   callback(x); } 2000);  This will log 2 as soon as the timeout is executed. Depending on what exactly it is you’re trying to do you may not need timeouts at all which avoids asynchronicity and a lot of trouble. ,0.0,2023-08-10,0,2023-08-10,NULL,96656.0,96656.0,7008892,2,0.0,NULL,NULL,0.0
429,7009267,0,2,I have to add thousands of images in my iphone project. What is best way to flow for it?   I think putting images into bundle is not a good way.   Please suggest me   Amit Battan ,0.0,2023-08-10,0,2023-08-10,NULL,463857.0,488506.0,0,1,1.0,<iphone><objective-c><cocoa-touch><iphone-sdk-3.0>,How add thousands of images in iphone project,220.0
430,7005563,7005590,2,"""I'm running a query with retrieves user posts. The table Posts has a column with the name of the User who submitted the post also another table called User has a list of usernames and avatars. I need to look up in each post for 'User' on table Users and if there is a match echo column """"Avatar"""" from this table. $result = mysql_query(""""SELECT * FROM Posts WHERE MATCH (City) AGAINST ('$city2') ORDER by `Comments` DESC LIMIT $limit_posts OFFSET $first_post"""");  while($row = mysql_fetch_array( $result )) { ?>  &post="""">  <? }   """,0.0,2023-08-10,0,2023-08-10,NULL,280598.0,535967.0,0,1,0.0,<php><mysql>,Cross table query,109.0
431,7013465,0,0,"""The simplest way would be to assign the value to a variable and test them : function checker(){  var min = document.getElementById(""""min"""").value ;  var max = document.getElementById(""""max"""").value ;    if(min > max){      alert('min is more than max');    }  }  Then add checker to a onchange on the inputs:    """,2.0,2023-08-10,0,2023-08-10,NULL,482158.0,482158.0,7013313,2,1.0,NULL,NULL,0.0
432,7005569,7005681,3,"""a C# program as you see  var month is defined as int someone said without .tostring() is better it should remove redundant call now it is:str= """"0"""" + Month;  but i think it's not good .which one is better? why? thanks!(ps:my first question in stackoverflow) string strM = string.Empty; if ( Month < 10 )     strM = """"0"""" + Month.ToString ( );     //strM = """"0"""" + Month; which is better?  """,0.0,2023-08-10,0,2023-08-10,NULL,323339.0,887106.0,0,1,3.0,<c#><.net><string>,"C# program,with tostring() or not,which is better",173.0
433,7013499,0,1,I am using cURL multi to get data from some websites. With code: function getURL($ids) {     global $mh;     $curl = array();     $response = array();     $n = count($ids);     for($i = 0; $i < $n; $i++) {         $id = $ids[$i];         $url = '          // Init cURL         $curl[$i] = curl_init($url);         curl_setopt($curl[$i] CURLOPT_RETURNTRANSFER true);         curl_setopt($curl[$i] CURLOPT_CONNECTTIMEOUT 30);         curl_setopt($curl[$i] CURLOPT_USERAGENT 'Googlebot/2.1 (         //curl_setopt($curl[$i] CURLOPT_FORBID_REUSE true);         //curl_setopt($curl[$i] CURLOPT_HEADER false);         curl_setopt($curl[$i] CURLOPT_HTTPHEADER array(             'Connection: Keep-Alive'             'Keep-Alive: 300'         ));          // Set to multi cURL         curl_multi_add_handle($mh $curl[$i]);     }      // Execute      do {         curl_multi_exec($mh $flag);     } while ($flag > 0);      // Get response     for($i = 1; $i < $n; $i++) {         // Get data         $id = $ids[$i];         $response[] = array(             'id' => $id             'data' => curl_multi_getcontent($curl[$i])         );          // Remove handle         //curl_multi_remove_handle($mh $curl[$i]);     }      // Reponse     return $response; }  But i have problem is cURL open too many sockets to connect to webserver. Each connection cURL create new socket to webserver. I want to current connection is keep-alive for next connection. I don't want that 100 URL then cURL must create 100 sockets to handle :( Please help me. Thanks so much ! ,2.0,2023-08-10,1,2023-08-10,NULL,208809.0,888193.0,0,1,0.0,<php><curl><curl-multi><php-socket>,Too many sockets open by cURL multi,1545.0
434,7009348,0,1,I am new to morphia mongoDB and playframework. I am trying to use these for production. My code was working just fine the last time i run it last week. This morning i keep getting the following error and i have no idea how to fix it:   10:20:53048 INFO  ~ Starting /home/user/NetBeansProjects/um   10:20:53056 WARN  ~ Declaring modules in application.conf is   deprecated. Use dependencies.yml instead (module.morphia) 10:20:53060   INFO  ~ Module morphia is available   (/home/user/play-1.2.2/modules/morphia-1.2.1beta6) 10:20:53062   INFO  ~ Module morphia is available   (/home/user/play-1.2.2/modules/morphia-1.2.1beta6) 10:20:54538   WARN  ~ You're running Play! in DEV mode 10:20:54828 INFO  ~   Listening for HTTP on port 9000 (Waiting a first request to start) ...   10:21:03741 ERROR ~  @67c6i5h2e Internal Server Error (500) for request GET / Compilation error (In   {module:morphia-1.2.1beta6}/app/morphia/ObjectIdBinder.java around   line 12) The file   {module:morphia-1.2.1beta6}/app/morphia/ObjectIdBinder.java could not   be compiled. Error raised is : The type ObjectIdBinder is already   defined play.exceptions.CompilationException: The type ObjectIdBinder is   already defined   at   play.classloading.ApplicationCompiler$2.acceptResult(ApplicationCompiler.java:246)     at   org.eclipse.jdt.internal.compiler.Compiler.handleInternalException(Compiler.java:672)     at   org.eclipse.jdt.internal.compiler.Compiler.compile(Compiler.java:516)     at   play.classloading.ApplicationCompiler.compile(ApplicationCompiler.java:278)     at   play.classloading.ApplicationClassloader.getAllClasses(ApplicationClassloader.java:412)     at play.Play.start(Play.java:482)   at   play.Play.detectChanges(Play.java:596)    at   play.Invoker$Invocation.init(Invoker.java:186)    at Invocation.HTTP   Request(Play!)  i dont remember changing anything in the code too. ,0.0,2023-08-10,0,2023-08-10,NULL,531289.0,531289.0,0,1,1.0,<mongodb><playframework><morphia>,morphia module ObjectIdBinder already defined error,273.0
435,7009350,0,0,I guess you do not need one SQLServer supports normal OS like Windows XP Vista ... so accessing the server form the other Computer should be possible for Example by providing the host URL in the Connectionstring in your application. if im wrong ill appreciate some explanation instead of downvotes. ,0.0,2023-08-10,0,2023-08-10,NULL,395659.0,395659.0,7009175,2,1.0,NULL,NULL,0.0
